ID,PO NO,Vendor,INVENTORY ID,INVENTORY NAME,DESCRIPTION,QUANTITY,UNIT COST,TOTALCOST,PO DATE,PLANT,PO RECEIVEDATE,TAG
8861,33628,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-03,1,2025-07-03,161857-ED
8861,33628,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-03,1,2025-07-03,161327-WD
8861,33630,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-03,1,2025-07-11,159853-WD
8861,33630,LTC,Custom-LTC Products,Custom-LTC Products,Custom,5,137.25,686.25,2025-07-03,1,2025-07-11,"160419,160421-ABELSON"
12452,33668,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2025-07-04,1,2025-07-03,
11614,33668,LTC,STAIN REDUCER,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,1,63.08,63.08,2025-07-04,1,2025-07-03,
11631,33668,LTC,70132,IVY GREEN (GENTEK 522) AV0012,IVY GREEN (GENTEK 522) AV0012,1,130.71,130.71,2025-07-04,1,2025-07-03,
11635,33668,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,2025-07-04,1,2025-07-03,
11636,33668,LTC,70138,"RED BUCHNER 560 , CS1804","RED BUCHNER 560 , CS1804",2,130.71,261.42,2025-07-04,1,2025-07-03,
11637,33668,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-04,1,2025-07-03,
11644,33668,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,2025-07-04,1,2025-07-03,
11647,33668,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,2025-07-04,1,2025-07-03,
11648,33668,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,2025-07-04,1,2025-07-03,
11651,33668,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2025-07-04,1,2025-07-03,
11652,33668,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,2025-07-04,1,2025-07-03,
11653,33668,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),4,285.1,1140.4,2025-07-04,1,2025-07-03,
12441,33668,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),2,130.71,261.42,2025-07-04,1,2025-07-03,
12443,33668,LTC,Gentek 580,KV Juniper Grove-New,KV Juniper Grove(ltc- CS3295),1,130.71,130.71,2025-07-04,1,2025-07-03,
12444,33668,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,2025-07-04,1,2025-07-03,
12445,33668,LTC,Gentek P31,KV Midnight Blue-New,KV Midnight Blue(ltc- AV0103),1,130.71,130.71,2025-07-04,1,2025-07-03,
12449,33668,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,2025-07-04,1,2025-07-03,
8861,33708,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-29,162642-PD
8861,33708,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-29,162642-PD
11616,33714,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,2025-07-08,1,2025-07-14,
11617,33714,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2025-07-08,1,2025-07-14,
11635,33714,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2025-07-08,1,2025-07-14,
11637,33714,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-08,1,2025-07-14,
11641,33714,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,2025-07-08,1,2025-07-14,
11651,33714,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2025-07-08,1,2025-07-14,
12444,33714,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,2025-07-08,1,2025-07-14,
11617,33721,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,2025-07-08,1,2025-07-14,
11623,33721,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,2025-07-08,1,2025-07-14,
11628,33721,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,1,130.71,130.71,2025-07-08,1,2025-07-14,
11652,33721,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,2025-07-08,1,2025-07-14,
11653,33721,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,2025-07-08,1,2025-07-14,
12442,33721,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,2025-07-08,1,2025-07-14,
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-14,162382-ED
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-14,162229-ED
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-14,162200-ED
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-14,162503-7
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2025-07-08,1,2025-07-14,162133-WD
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-14,162161-WD
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-08,1,2025-07-14,162205-WD
8861,33728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,3,137.25,411.75,2025-07-08,1,2025-07-14,162327-WD
8861,33729,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2025-07-08,2,2025-07-14,BATCH#42788-
8861,33729,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2025-07-08,2,2025-07-14,BATCH#42788-
11604,33744,LTC,CS1152,JACOBEAN - B/C CS1496,JACOBEAN - B/C CS1496,1,130.71,130.71,2025-07-09,1,2025-07-14,
11645,33744,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,2025-07-09,1,2025-07-14,
11648,33744,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,2025-07-09,1,2025-07-14,
11649,33744,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,2025-07-09,1,2025-07-14,
11650,33744,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,2025-07-09,1,2025-07-14,
12439,33744,LTC,MATT BLACK,MATT BLACK-108426 CS4987A,MATT BLACK-108426 CS4987A,1,130.71,130.71,2025-07-09,1,2025-07-14,
12442,33744,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,2025-07-09,1,2025-07-14,
12449,33744,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,2025-07-09,1,2025-07-14,
8861,33805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-11,1,2025-07-29,162154-WD
8861,33805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-11,1,2025-07-25,162427-WD
8861,33805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-11,1,2025-07-14,162134-ED
8861,33805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-11,1,2025-07-14,162815-ED
11621,33820,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,2025-07-14,1,2025-07-14,
11623,33820,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),3,130.71,392.13,2025-07-14,1,2025-07-14,
11633,33820,LTC,528927,NUTMEG-  (GENTEK 568 ) AV0013,NUTMEG - (GENTEK 568) AV0013,1,130.71,130.71,2025-07-14,1,2025-07-14,
11635,33820,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2025-07-14,1,2025-07-14,
11637,33820,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-14,1,2025-07-14,
11641,33820,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,2025-07-14,1,2025-07-14,
11644,33820,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,2025-07-14,1,2025-07-14,
11645,33820,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,2025-07-14,1,2025-07-14,
11653,33820,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,2025-07-14,1,2025-07-14,
12435,33820,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,2025-07-14,1,2025-07-14,
12441,33820,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),1,130.71,130.71,2025-07-14,1,2025-07-14,
12442,33820,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),2,130.71,261.42,2025-07-14,1,2025-07-14,
12446,33820,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,2025-07-14,1,2025-07-14,
11614,33835,LTC,STAIN REDUCER,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,2,63.08,126.16,2025-07-14,1,2025-07-14,
11645,33835,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,2025-07-14,1,2025-07-14,
11648,33835,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,5,130.71,653.55,2025-07-14,1,2025-07-14,
12440,33835,LTC,Gentek 5X2,KV Cliffside-New,KV Cliffside(ltc- JP0378),1,130.71,130.71,2025-07-14,1,2025-07-14,
12452,33835,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),2,130.71,261.42,2025-07-14,1,2025-07-14,
12454,33835,LTC,Gentek 415,KV Window Bronze-New,KV Window Bronze(ltc-CS2814),1,130.71,130.71,2025-07-14,1,2025-07-14,
11617,33847,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2025-07-15,2,2025-07-21,
11637,33847,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-15,2,2025-07-21,
11651,33847,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2025-07-15,2,2025-07-21,
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-07-23,162945-ED
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-07-23,162945-ED
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-08-06,163005-ED
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-07-23,163110-ED
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-08-06,163110-ED
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-08-06,163110-ED
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-16,1,2025-07-23,162503-WD
8861,33873,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2025-07-16,1,2025-07-23,162089-WD
11629,33940,LTC,528405,FOREST GREEN (GENTEK 556) JP0024,FOREST GREEN (GENTEK 556) JP0024,1,130.71,130.71,2025-07-18,1,2025-07-23,
11636,33940,LTC,70138,"RED BUCHNER 560 , CS1804","RED BUCHNER 560 , CS1804",1,130.71,130.71,2025-07-18,1,2025-07-23,
11637,33940,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-18,1,2025-07-23,
11651,33940,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2025-07-18,1,2025-07-23,
11652,33940,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),3,130.71,392.13,2025-07-18,1,2025-07-23,
12445,33940,LTC,Gentek P31,KV Midnight Blue-New,KV Midnight Blue(ltc- AV0103),1,130.71,130.71,2025-07-18,1,2025-07-23,
11616,33963,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,2025-07-21,1,2025-07-23,
11629,33963,LTC,528405,FOREST GREEN (GENTEK 556) JP0024,FOREST GREEN (GENTEK 556) JP0024,1,130.71,130.71,2025-07-21,1,2025-07-23,
11635,33963,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,2025-07-21,1,2025-07-23,
11636,33963,LTC,70138,"RED BUCHNER 560 , CS1804","RED BUCHNER 560 , CS1804",1,130.71,130.71,2025-07-21,1,2025-07-23,
11637,33963,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,4,130.71,522.84,2025-07-21,1,2025-07-23,
11644,33963,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,2025-07-21,1,2025-07-23,
11645,33963,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,2,130.71,261.42,2025-07-21,1,2025-07-23,
11648,33963,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,2025-07-21,1,2025-07-29,
11649,33963,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,2025-07-21,1,2025-07-29,
12442,33963,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,2025-07-21,1,2025-07-29,
12445,33963,LTC,Gentek P31,KV Midnight Blue-New,KV Midnight Blue(ltc- AV0103),1,130.71,130.71,2025-07-21,1,2025-07-29,
12447,33963,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,2025-07-21,1,2025-07-29,
12449,33963,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,2025-07-21,1,2025-07-29,
11617,33970,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2025-07-21,2,2025-07-29,
11626,33970,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,4,130.71,522.84,2025-07-21,2,2025-07-29,
11635,33970,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2025-07-21,2,2025-07-29,
11641,33970,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,2025-07-21,2,2025-07-29,
11651,33970,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,2025-07-21,2,2025-07-29,
8861,33928,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-23,1,2025-08-01,162673-ED
8861,33928,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-23,1,2025-07-29,163355-ED
8861,33928,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-23,1,2025-08-06,163909-ED
8861,33928,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-23,1,2025-07-29,163716-ED
8861,33928,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-23,1,2025-08-06,163781-ED
8861,33928,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-23,1,2025-07-29,163731-ED
11617,34005,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,2025-07-23,1,2025-07-29,
11623,34005,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,2025-07-23,1,2025-07-29,
11628,34005,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,1,130.71,130.71,2025-07-23,1,2025-07-29,
11635,34005,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2025-07-23,1,2025-07-29,
11636,34005,LTC,70138,"RED BUCHNER 560 , CS1804","RED BUCHNER 560 , CS1804",1,130.71,130.71,2025-07-23,1,2025-07-29,
11643,34005,LTC,528215,WICKER (GENTEK 538) AV0015,WICKER  (GENTEK 538) AV0015,1,130.71,130.71,2025-07-23,1,2025-07-29,
11645,34005,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,3,130.71,392.13,2025-07-23,1,2025-07-29,
11648,34005,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,8,130.71,1045.68,2025-07-23,1,2025-07-29,
11649,34005,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,2025-07-23,1,2025-07-29,
11653,34005,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,2025-07-23,1,2025-07-29,
12435,34005,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,2025-07-23,1,2025-07-29,
12446,34005,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,2025-07-23,1,2025-07-29,
12452,34005,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2025-07-23,1,2025-07-29,
8861,34046,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-25,1,2025-08-01,162002-SERVICE
8861,34046,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2025-07-25,1,2025-07-29,164055-ED
11617,34052,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,2025-07-25,1,2025-08-01,
11637,34052,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-25,1,2025-08-01,
11653,34052,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,2025-07-25,1,2025-08-01,
12435,34052,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),4,130.71,522.84,2025-07-25,1,2025-08-01,
12440,34052,LTC,Gentek 5X2,KV Cliffside-New,KV Cliffside(ltc- JP0378),1,130.71,130.71,2025-07-25,1,2025-08-01,
12444,34052,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),2,130.71,261.42,2025-07-25,1,2025-08-01,
8861,34064,LTC,Custom-LTC Products,Custom-LTC Products,Custom,3,137.25,411.75,2025-07-28,2,2025-07-31,BATCH#42257-
11596,34067,LTC,CS0444,LIGHT CHERRY - B/C CS0444,LIGHT CHERRY - B/C CS0444,1,130.71,130.71,2025-07-28,1,2025-08-01,
11616,34067,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,2025-07-28,1,2025-08-01,
11619,34067,LTC,528214,BROWNSTONE (GENTEK 571) JP0205,BROWNSTONE (GENTEK 571) JP0205,1,130.71,130.71,2025-07-28,1,2025-08-01,
11621,34067,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,2025-07-28,1,2025-08-01,
11623,34067,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,2025-07-28,1,2025-08-01,
11624,34067,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,1,130.71,130.71,2025-07-28,1,2025-08-01,
11633,34067,LTC,528927,NUTMEG-  (GENTEK 568 ) AV0013,NUTMEG - (GENTEK 568) AV0013,1,130.71,130.71,2025-07-28,1,2025-08-01,
11641,34067,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,2025-07-28,1,2025-08-01,
11645,34067,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,2025-07-28,1,2025-08-01,
11651,34067,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2025-07-28,1,2025-08-01,
11652,34067,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),2,130.71,261.42,2025-07-28,1,2025-08-01,
11653,34067,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,2025-07-28,1,2025-08-01,
12442,34067,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,2025-07-28,1,2025-08-01,
12446,34067,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,2025-07-28,1,2025-08-01,
12450,34067,LTC,Gentek 5H2,KV Pewter-New,KV Pewter(ltc- JP0366),1,130.71,130.71,2025-07-28,1,2025-08-01,
11616,34068,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,2025-07-28,2,2025-07-31,
11617,34068,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2025-07-28,2,2025-07-31,
11626,34068,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,2025-07-28,2,2025-07-31,
11635,34068,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2025-07-28,2,2025-07-31,
11637,34068,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2025-07-28,2,2025-07-31,
11641,34068,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,2025-07-28,2,2025-07-31,
11648,34068,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,1,130.71,130.71,2025-07-28,2,2025-07-31,
11651,34068,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,2025-07-28,2,2025-07-31,
11653,34068,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,2025-07-28,2,2025-07-31,
12435,34068,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,2025-07-28,2,2025-07-31,
12441,34068,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),1,130.71,130.71,2025-07-28,2,2025-07-31,
11606,34124,LTC,CS1164,GOLDEN OAK - B/C CS1164,GOLDEN OAK - B/C CS1164,1,130.71,130.71,2025-07-30,1,2025-08-06,
11617,34124,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2025-07-30,1,2025-08-06,
11629,34124,LTC,528405,FOREST GREEN (GENTEK 556) JP0024,FOREST GREEN (GENTEK 556) JP0024,1,130.71,130.71,2025-07-30,1,2025-08-06,
11635,34124,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2025-07-30,1,2025-08-06,
11641,34124,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,2,130.71,261.42,2025-07-30,1,2025-08-06,
11644,34124,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,2025-07-30,1,2025-08-06,
11645,34124,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,3,130.71,392.13,2025-07-30,1,2025-08-06,
11648,34124,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,1,130.71,130.71,2025-07-30,1,2025-08-06,
11650,34124,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,2025-07-30,1,2025-08-06,
11651,34124,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2025-07-30,1,2025-08-06,
11652,34124,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,2025-07-30,1,2025-08-06,
11653,34124,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,2025-07-30,1,2025-08-06,
12438,34124,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,2025-07-30,1,2025-08-06,
12442,34124,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,2025-07-30,1,2025-08-06,
12443,34124,LTC,Gentek 580,KV Juniper Grove-New,KV Juniper Grove(ltc- CS3295),1,130.71,130.71,2025-07-30,1,2025-08-06,
12449,34124,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,2025-07-30,1,2025-08-06,
11617,34168,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2025-08-01,1,2025-08-06,
